"Title","Href","Author","Date","Abstract","Keywords","University Name"
"Observations of iodine oxide in the Indian Ocean marine boundary layer : A transect from the tropics to the high latitudes.","https://eprints.whiterose.ac.uk/142552/","Mahajan, Anoop S.; Tinel, Liselotte; Hulswar, Shrivardhan","January 2019","Observations of iodine oxide (IO) were made in the Indian Ocean and the Southern Ocean marine boundary layer (MBL) during the 8th Indian Southern Ocean Expedition. IO was observed almost ubiquitously in the open ocean with larger mixing ratios south of the Polar Front (PF). Contrary to previous reports, IO was not positively correlated to sea surface temperature (SST)/salinity, or negatively to chlorophyll a. Over the whole expedition, SST showed a weak negative correlation with respect to IO while chl a was positively correlated. North of the PF, chl a showed a strong positive correlation with IO. The computed HOI and I2 fluxes do not show any significant correlation with atmospheric IO. Simulations with the global CAM-Chem model show a reasonably good agreement with observations north of the PF but the model fails to reproduce the elevated IO south of the PF indicating that the current emission parametrizations are not sufficient to explain iodine chemistry in the Southern Indian Ocean.","Marine","University of York"
"Structure and function of a glycoside hydrolase family 8 endoxylanase from Teredinibacter turnerae.","https://eprints.whiterose.ac.uk/137106/","Fowler, Claire A; Hemsworth, Glyn R; Cuskin, Fiona","July 2018","The biological conversion of lignocellulosic matter into high-value chemicals or biofuels is of increasing industrial importance as the sector slowly transitions away from nonrenewable sources. Many industrial processes involve the use of cellulolytic enzyme cocktails - a selection of glycoside hydrolases and, increasingly, polysaccharide oxygenases - to break down recalcitrant plant polysaccharides. ORFs from the genome of Teredinibacter turnerae, a symbiont hosted within the gills of marine shipworms, were identified in order to search for enzymes with desirable traits. Here, a putative T. turnerae glycoside hydrolase from family 8, hereafter referred to as TtGH8, is analysed. The enzyme is shown to be active against β-1,4-xylan and mixed-linkage (β-1,3,β-1,4) marine xylan. Kinetic parameters, obtained using high-performance anion-exchange chromatography with pulsed amperometric detection and 3,5-dinitrosalicyclic acid reducing-sugar assays, show that TtGH8 catalyses the hydrolysis of β-1,4-xylohexaose with a k cat/K m of 7.5 × 10 7  M -1  min -1 but displays maximal activity against mixed-linkage polymeric xylans, hinting at a primary role in the degradation of marine polysaccharides. The three-dimensional structure of TtGH8 was solved in uncomplexed and xylobiose-, xylotriose- and xylohexaose-bound forms at approximately 1.5 Å resolution; the latter was consistent with the greater k cat/K m for hexasaccharide substrates. A 2,5B boat conformation observed in the -1 position of bound xylotriose is consistent with the proposed conformational itinerary for this class of enzyme. This work shows TtGH8 to be effective at the degradation of xylan-based substrates, notably marine xylan, further exemplifying the potential of T. turnerae for effective and diverse biomass degradation.","Marine","University of York"
"Ecological connectivity across ocean depths : implications for protected area design.","https://eprints.whiterose.ac.uk/134977/","O'Leary, Bethan Christine; Roberts, Callum Michael","August 2018","Coastal nations have embarked on a rapid program of marine protected area (MPA) establishment, incentivised by the approaching 2020 deadline of United Nations global marine protection targets. Alongside, efforts are underway to extend protection into areas beyond national jurisdiction through a new international legally binding instrument. These developments are welcome but there are risks that in meeting them, nations will still fail to supply adequate protection to marine life. An increasing number of MPAs protect the seabed while the water column remains open to fishing. This is because vulnerable habitats in need of protection are disproportionately perceived to be those on the seabed, while the water column is viewed as much less at risk. The seabed and water column are, however, inextricably linked. Transitions between human-defined vertical ocean zones are blurred, with animals and oceanographic features moving across depths. Here, we explore a rapidly growing literature on ecological and environmental connections through the water column, and between the water column and the seabed, to consider whether vertically stratified management is justified from an ecological standpoint. We find that emerging research increasingly links upper-ocean communities and processes to seabed ecology and biogeochemistry suggesting that exploitation of the water column is likely to have a significant and widely distributed footprint in the deep-sea. We conclude that there is a strong a priori case for surface to seabed protection within MPAs, and that this should be the default, precautionary approach to safeguard intact ecosystems with as near to natural function as possible.","Marine","University of York"
"Can national management measures achieve good status across international boundaries? : a case study of the Bay of Biscay and Iberian coast sub-region.","https://eprints.whiterose.ac.uk/129429/","Cavallo, Marianna; Elliott, Mike; Quintino, Victor","April 2018","Coastal countries have historically implemented management measures to improve the status of their national marine waters and little effort has been made to take coordinated actions to improve the status of the entire region or sub- region of which they are part. At the European level, the adoption of the Marine Strategy Framework Directive (MSFD) aims to remedy this deficiency and to promote coordination among countries and an integrated management of the marine environment. The MSFD requires each country to propose and adopt a programme of measures to achieve Good Environmental Status of the regional seas. This study compares the programmes of measures of the three countries of the Bay of Biscay and Iberian coast sub-region – France, Portugal and Spain – presenting a novel use of multivariate analyses using semi-quantitative policy information. Among the four North-East Atlantic sub-regions, this study area was chosen because it showed the lowest levels of coherence during the first phase of the implementation of the MSFD, according to the European Commission assessment. The results show the differences among the three programmes, confirming the difficulties that neighbouring countries face when they are required to adopt common approaches in the implementation of this multi-sectoral Directive. Most of the measures developed in the sub-region address marine biodiversity but this is through a wide range of actions, covering different pressures and different species/habitats. The integration with other legislation is more similar between Spain and France and differs between these and Portugal. The three countries also recognise the lack of knowledge to perform the economic analysis, in particular in quantifying the costs of and social benefits derived from their measures. It is concluded here that a better use of the regional and European coordination structures is needed to fill the gaps in knowledge and to exchange good practices. More political will is necessary to take action at European and international level to mitigate the impact of those socio-economic activities through joint programmes, for which Community funding is available.","Marine","University of York"
"Does bathymetry drive coastal Whale Shark (Rhincodon typus) aggregations?","https://eprints.whiterose.ac.uk/131887/","Copping, Joshua; Stewart, Bryce Donald; McClean, Colin John","May 2018","Background The whale shark (Rhincodon typus) is known to aggregate in a number of coastal locations globally, however what causes these aggregations to form where they do is largely unknown. This study examines whether bathymetry is an important driver of coastal aggregation locations for R. typus through bathymetry’s effect on primary productivity and prey availability. This is a global study taking into account all coastal areas within R. typus’ range. Methods R. typus aggregation locations were identified through an extensive literature review. Global bathymetric data were compared at R. typus aggregation locations and a large random selection of non-aggregation areas. Generalised linear models were used to assess which bathymetric characteristic had the biggest influence on aggregation presence. Results Aggregation sites were significantly shallower than non-aggregation sites and in closer proximity to deep water (the mesopelagic zone) by two orders of magnitude. Slope at aggregation sites was significantly steeper than non-aggregation sites. These three bathymetric variables were shown to have the biggest association with aggregation sites, with up to 88% of deviation explained by the GLMs. Discussion The three key bathymetric characteristics similar at the aggregation sites are known to induce upwelling events, increase primary productivity and consequently attract numerous other filter feeding species. The location of aggregation sites in these key areas can be attributed to this increased prey availability, thought to be the main reason R. typus aggregations occur, extensively outlined in the literature. The proximity of aggregations to shallow areas such as reefs could also be an important factor why whale sharks thermoregulate after deep dives to feed. These findings increase our understanding of whale shark behaviour and may help guide the identification and conservation of further aggregation sites.","Marine","University of York"
"Benefits and impediments for the integrated and coordinated management of European seas.","https://eprints.whiterose.ac.uk/125129/","Cavallo, Marianna; Elliott, Michael; Touza-Montero, Julia Maria","September 2017","New multi-sectoral policies with a regional implementation are developed when maritime states recognise the importance of managing the marine environment under an ecosystem-perspective rather than a use-perspective. In Europe, the Marine Strategy Framework Directive (MSFD) is the first attempt to promote an integrated management of the seas from the coastline to the limit of the Exclusive Economic Zone. This paper shows that, nine years from the MSFD adoption, there remain several ecological, economic, social and governance challenges. Using information gathered in a dedicated survey of the European Union Marine Strategy Coordination Group and in the recent literature the paper identifies the obstacles preventing a successful regional cooperation and policy integration. The survey indicates that the MSFD coordination structures are, in general, well-developed but there is an apparent lack of political will to coordinate actions at the regional level. Member States request greater flexibility to implement the Directive but they put their national interests before the benefit of a coherent and integrated approach for the entire region. Differences in budget, economic sector predominance, lack of staff and the MSFD short time-scale are identified as the factors that can hamper cooperation. These have produced recommendations of possible strategies for optimising regional coordination structures which respect the subsidiarity principle underpinning the MSFD.","Marine","University of York"
"The trade-off between tidal-turbine array yield and impact on flow: A multi-objective optimisation problem.","https://eprints.whiterose.ac.uk/119470/","du Feu, R.J.; Funke, S.W.; Kramer, S.C.","July 2017","Abstract This paper introduces a new approach for investigating trade-offs between different societal objectives in the design of tidal-turbine arrays. This method is demonstrated through the trade-off between the yield of an array, and the extent to which that array alters the flow. This is posed as a multi-objective optimisation problem, and the problem is investigated using the array layout optimisation tool OpenTidalFarm. Motivated by environmental concerns, OpenTidalFarm is adapted to not only maximise array yield but also to minimise the effect of the array upon the hydrodynamics of the region, specifically the flow velocity. A linear scalarisation of the multi-objective optimisation problem is solved for a series of different weightings of the two conflicting objectives. Two idealised test scenarios are evaluated and in each case a set of Pareto solutions is found. These arrays are assessed for the power they generate and the severity of change they cause in the flow velocity. These analyses allow for the identification of trade-offs between these two objectives, while the methods proposed can similarly be applied to the two key societal objectives of energy production and conservation, thus providing information that could be valuable to stakeholders and policymakers when making decisions on array design.","Marine","University of York"
"Particulate phases are key in controlling dissolved iron concentrations in the (sub)tropical North Atlantic.","https://eprints.whiterose.ac.uk/127894/","Milne, Angela; Schlosser, Christian; Wake, Bronwyn D.","February 2017","The supply and bioavailability of iron (Fe) controls primary productivity and N2 fixation in large parts of the global ocean. An important, yet poorly quantified, source to the ocean is particulate Fe (pFe). Here we present the first combined dataset of particulate, labile-particulate (L-pFe), and dissolved Fe (dFe) from the (sub)tropical North Atlantic. We show a strong relationship between L-pFe and dFe, indicating a dynamic equilibrium between these two phases whereby particles “buffer” dFe and maintain the elevated concentrations observed. Moreover, L-pFe can increase the overall “available” (L-pFe + dFe) Fe pool by up to 55%. The lateral shelf flux of this available Fe was similar in magnitude to observed soluble aerosol-Fe deposition, a comparison that has not been previously considered. These findings demonstrate that L-pFe is integral to Fe cycling and hence plays a role in regulating carbon cycling, warranting its inclusion in Fe budgets and biogeochemical models.","Marine","University of York"
"Trade-offs in marine protection : Multi-species interactions within a community-led temperate marine reserve.","https://eprints.whiterose.ac.uk/105519/","Howarth, Leigh Michael; Dubois, Pascal; Gratton, Paul","August 2016","This study investigated the effects of a community-led temperate marine reserve in Lamlash Bay, Firth of Clyde, Scotland, on commercially important populations of European lobster (Homarus gammarus), brown crab (Cancer pagurus), and velvet swimming crabs (Necora puber). Potting surveys conducted over 4 years revealed significantly higher catch per unit effort (cpue 109% greater), weight per unit effort (wpue 189% greater), and carapace length (10-15 mm greater) in lobsters within the reserve compared with control sites. However, likely due to low levels of recruitment and increased fishing effort outside the reserve, lobster catches decreased in all areas during the final 2 years. Nevertheless, catch rates remained higher within the reserve across all years, suggesting the reserve buffered these wider declines. Additionally, lobster cpue and wpue declined with increasing distance from the boundaries of the marine reserve, a trend which tag-recapture data suggested were due to spillover. Catches of berried lobster were also twice as high within the reserve than outside, and the mean potential reproductive output per female was 22.1% greater. It was originally thought that higher densities of lobster within the reserve might lead to greater levels of aggression and physical damage. However, damage levels were solely related to body size, as large lobsters >110 mm had sustained over 218% more damage than smaller individuals. Interestingly, catches of adult lobsters were inversely correlated with those of juvenile lobsters, brown crabs, and velvet crabs, which may be evidence of competitive displacement and/or predation. Our findings provide evidence that temperate marine reserves can deliver fisheries and conservation benefits, and highlight the importance of investigating multispecies interactions, as the recovery of some species can have knock-on effects on others.","Marine","University of York"
"Subjective well-being indicators for large-scale assessment of cultural ecosystem services.","https://eprints.whiterose.ac.uk/132657/","Bryce, Rosalind; Irvine, Katherine N.; Church, Andrew","July 2016","The substantial importance of cultural benefits as a source of human well-being is increasingly recognised in society-environment interactions. The integration of cultural ecosystem services (CES) into the ecosystem services framework remains a challenge due to the difficulties associated with defining, articulating and measuring CES. We operationalise a novel framework developed by the UK National Ecosystem Assessment that identifies CES as the interactions between environmental spaces (i.e. physical localities or landscapes), and the activities that occur there. We evaluate the benefits of the CES provided by 151 UK marine sites to recreational sea anglers and divers, using subjective well-being indicators. Factor analysis of an online questionnaire with 1220 participants revealed multiple CES benefits that contribute to human wellbeing e.g. including ‘engagement with nature’, ‘place identity’ and ‘therapeutic value’. In addition to regional differences, we also found that biophysical attributes of sites, such as the presence of charismatic species and species diversity, were positively associated with provision of CES benefits. The study provides evidence that could be used to inform designation of protected areas. The indicators used in the study may also be adapted for use across a range of marine and terrestrial spaces for improved integration of CES in environmental decision-making.","Marine","University of York"
"Pollen from Late Pleistocene hyena (Crocuta crocuta spelaea) coprolites : an interdisciplinary approach from two Italian sites.","https://eprints.whiterose.ac.uk/103235/","Gatta, Maurizio; Sinopoli, Gaia; Giardini, Marco","July 2016","Palynology of fossil faeces is still extremely rare and its contribution to the interpretation of the environment undervalued. In this paper we present the results of pollen analysis performed on cave hyena coprolites [Crocuta crocuta spelaea (Goldfuss, 1832)] from Marine Isotope Stage 3 (MIS 3) sites of Cava Muracci (Cisterna di Latina, central Italy) and Tana delle Iene (Ceglie Messapica, southern Italy). This study provides new insights into the vegetation of the Late Pleistocene of peninsular Italy, until now known only through long pollen records. It also shows how the content of coprolites, combined with faunal data and geochronological investigations, can represent a potential integrative source of palaeoclimatic proxy data. Our results indicate that the surroundings of both of the hyena dens were characterised by a patchy landscape with open lowlands dominated by steppe and grassland vegetation, while a few mesophilous and thermophilous trees were present in more humid areas, probably along the marine coast and inland. The harsh glacial climate appears to have been milder at Cava Muracci than at Tana delle Iene. This could be due either to the different environmental features of the two sites or to the high climatic variability that occurred during MIS3.","Marine","University of York"
"Global modeling of tropospheric iodine aerosol.","https://eprints.whiterose.ac.uk/104386/","Sherwen, Tomás; Evans, Mathew John; Carpenter, Lucy Jane","August 2016","Natural aerosols play a central role in the Earth system. The conversion of dimethyl sulfide to sulfuric acid is the dominant source of oceanic secondary aerosol. Ocean emitted iodine can also produce aerosol. Using a GEOS-Chem model, we present a simulation of iodine aerosol. The simulation compares well with the limited observational data set. Iodine aerosol concentrations are highest in the tropical marine boundary layer (MBL) averaging 5.2 ng (I) m −3 with monthly maximum concentrations of 90 ng (I) m −3. These masses are small compared to sulfate (0.75% of MBL burden, up to 11% regionally) but are more significant compared to dimethyl sulfide sourced sulfate (3% of the MBL burden, up to 101% regionally). In the preindustrial, iodine aerosol makes up 0.88% of the MBL burden sulfate mass and regionally up to 21%. Iodine aerosol may be an important regional mechanism for ocean-atmosphere interaction.","Marine","University of York"
"Marine Radiocarbon Reservoir Effect in Late Pleistocene and Early Holocene Coastal Waters off Northern Iberia.","https://eprints.whiterose.ac.uk/121350/","Monge Soares, Antonio M; Gutiérrez-Zugasti, Igor; González Morales, Manuel","July 2016","Radiocarbon dating of closely associated marine mollusk shells and terrestrial material (mammal bones or charred wood) collected from archaeological contexts in northern Atlantic Iberian coastal areas is used to quantify the marine 14C reservoir effect (ΔR) for the coastal waters off the Cantabrian coast (northern Iberia). For the first time, ΔR values were reliably determined for these coastal waters, and also for the first time a ΔR was calculated for the Late Pleistocene in Atlantic Iberia. Pairs of coeval samples of different carbon reservoirs selected from Upper Paleolithic (Late Pleistocene) and Mesolithic (Early Holocene) contexts yielded ΔR weighted mean values of −117±70 14C yr and −105±21 14C yr, respectively. These values show oceanographic conditions characterized by a reduced offset between atmospheric and surface water 14C contents, suggesting a nonexistent or a very weak upwelling and some stratification of the water column. Similar oceanographic conditions have been recorded in other areas of Atlantic Iberia during the Holocene, such as off Andalusian and northwestern Galician coasts. Results not only provide useful information on environmental conditions but also a framework to obtain more precise and reliable absolute chronologies for the Late Pleistocene and Early Holocene in northern Iberia.","Marine","University of York"
"The ability of regional coordination and policy integration to produce coherent marine management : Implementing the Marine Strategy Framework Directive in the North-East Atlantic.","https://eprints.whiterose.ac.uk/97942/","Cavallo, Marianna; Elliott, Michael; Touza, Julia M.","February 2016","The transboundary nature of the marine environment requires concerted actions among neighbouring countries to improve its quality in an effective way. Coordination at international level is particularly important during the implementation of environmental policies aimed at reducing the widespread pressures derived from activities, such as shipping and fishing. The European Marine Strategy Framework Directive (MSFD) aims to protect and improve the status of a wide range of ecosystem components with a regional focus, promoting cooperation among countries and integration with other environmental policies. In 2014, the European Commission assessed the level of adequacy, consistency and coherence achieved by Member States during the implementation of the first phase of the MSFD and hence this paper focuses on the cross-border coherence and coordination within one marine region in order to achieve the goals of the Directive. In particular, it identifies and analyses the main differences among the results of the implementation of the first phase of the MSFD across the North-East Atlantic region. This analysis shows that, in general, the use of existing data, methodologies and targets from related environmental policies corresponds to the higher levels of coherence among countries while a limited use of such policies produces less coherence. This suggests that the European Commission, Regional Seas Conventions and Member States should work together to identify the real connection between the MSFD and other policies to make a proper use of existing data and approaches and to harmonise different policy objectives. In particular, the review shows what might be termed a 'paradox of coherence' amongst Member States where coherence of action has to be achieved within a European policy of subsidiarity, the act of Member States having control over the way they implement framework directives. This can be regarded as a fundamental flaw in having a 'Framework Directive' instead of the greater control in a 'Directive'","Marine","University of York"
"Sessile and mobile components of a benthic ecosystem display mixed trends within a temperate marine reserve.","https://eprints.whiterose.ac.uk/84754/","Howarth, Leigh Michael; Pickup, Sarah; Evans, Lowri","March 2015","Despite recent efforts to increase the global coverage of marine protected areas (MPAs), studies investigating the effectiveness of marine protected areas within temperate waters remain scarce. Furthermore, out of the few studies published on MPAs in temperate waters, the majority focus on specific ecological or fishery components rather than investigating the ecosystem as a whole. This study therefore investigated both the dynamics of benthic communities as well as fish populations within a recently established, fully protected marine reserve in Lamlash Bay, Isle of Arran, United Kingdom, over a four year period. A combination of photo and diver surveys revealed live maerl (Phymatolithon calcareum), macroalgae, sponges, hydroids, feather stars and eyelash worms (Myxicola infundibulum) to be significantly more abundant within the marine reserve than on surrounding fishing grounds. Likewise, the overall composition of epifaunal communities in and outside the reserve was significantly different. Both results are consistent with the hypothesis that protecting areas from fishing can encourage seafloor habitats to recover. In addition, the greater abundance of complex habitats within the reserve appeared to providing nursery habitat for juvenile cod (Gadus morhua) and scallops (Pecten maximus and Aequipecten opercularis). In contrast, there was little difference in the abundance of mobile benthic fauna, such as crabs and starfish, between the reserve and outside. Similarly, the use of baited underwater video cameras revealed no difference in the abundance and size of fish between the reserve and outside. Limited recovery of these ecosystem components may be due to the relatively small size (2.67 km2) and young age of the reserve (< 5 years), both of which might have limited the extent of any benefits afforded to mobile fauna and fish communities. Overall, this study provides evidence that fully protected marine reserves can encourage seafloor habitats to recover, which in turn, can create a number of benefits that flow back to other species, including those of commercial importance.","Marine","University of York"
"Effects of ecosystem protection on scallop populations within a community-led temperate marine reserve.","https://eprints.whiterose.ac.uk/105475/","Howarth, Leigh Michael; Roberts, Callum Michael; Hawkins, Julie Patricia","February 2015","This study investigated the effects of a newly established, fully protected marine reserve on benthic habitats and two commercially valuable species of scallop in Lamlash Bay, Isle of Arran, United Kingdom. Annual dive surveys from 2010 to 2013 showed the abundance of juvenile scallops to be significantly greater within the marine reserve than outside. Generalised linear models revealed this trend to be significantly related to the greater presence of macroalgae and hydroids growing within the boundaries of the reserve. These results suggest that structurally complex habitats growing within the reserve have substantially increased spat settlement and/or survival. The density of adult king scallops declined threefold with increasing distance from the boundaries of the reserve, indicating possible evidence of spillover or reduced fishing effort directly outside and around the marine reserve. However, there was no difference in the mean density of adult scallops between the reserve and outside. Finally, the mean age, size, and reproductive and exploitable biomass of king scallops were all significantly greater within the reserve. In contrast to king scallops, the population dynamics of queen scallops (Aequipecten opercularis) fluctuated randomly over the survey period and showed little difference between the reserve and outside. Overall, this study is consistent with the hypothesis that marine reserves can encourage the recovery of seafloor habitats, which, in turn, can benefit populations of commercially exploited species, emphasising the importance of marine reserves in the ecosystem-based management of fisheries.","Marine","University of York"
"Fish for the city : Meta-analysis of archaeological cod remains and the growth of London's northern trade.","https://eprints.whiterose.ac.uk/82991/","Orton, David C.; Morris, James; Locker, Alison","January 2014","The growth of medieval cities in Northern Europe placed new demands on food supply, and led to the import of fish from increasingly distant fishing grounds. Quantitative analysis of cod remains from London provides revealing insight into the changing patterns of supply that can be related to known historical events and circumstances. In particular it identifies a marked increase in imported cod from the thirteenth century AD. That trend continued into the fifteenth and sixteenth centuries, after a short downturn, perhaps attributable to the impact of the Black Death, in the mid fourteenth century. The detailed pattern of fluctuating abundance illustrates the potential of archaeological information that is now available from the high-quality urban excavations conducted in London and similar centres during recent decades.","Marine","University of York"
"The dredge fishery for scallops in the United Kingdom (UK) : effects on marine ecosystems and proposals for future management.","https://eprints.whiterose.ac.uk/79233/","Howarth, Leigh Michael; Stewart, Bryce Donald","May 2014","The king scallop fishery is the fastest growing fishery in the UK and currently the second most valuable. The UK is also home to the largest queen scallop fishery out of all of Europe. However, concerns have been raised about the effects of this recent growth of UK scallop fisheries among scientists and conservation bodies, as well as amongst the public following recent media campaigns (e.g. Hugh’s Fish Fight). This is because the majority of scallop landings (95%) are made by vessels towing scallop dredges, a type of fishing gear known to cause substantial environmental impacts. In addition, several scallop stocks are showing signs of overexploitation and there is concern over future impacts of ocean warming and acidification. Although, there have been several recent improvements in the management of scallop fisheries in parts of the UK, information on many scallop stocks around the UK is still lacking. This report therefore proposes that better monitoring and stock assessments are needed for these scallop fisheries and stocks. With recent legislation soon to result in the development of a new network of marine protected areas (MPAs) around the UK, and improved management of fisheries in European Marine Sites, now is a crucial time to review the UK scallop dredge fishery and its impacts on the wider environment so that this new legislation can support a sustainable future for the UK scallop fishery. This report was therefore commissioned by the Sustainable Inshore Fisheries Trust with the aim of collating existing knowledge on the management and environmental impacts of scallop fisheries around the UK.","Marine","University of York"
"The Red Sea, Coastal Landscapes, and Hominin Dispersals.","https://eprints.whiterose.ac.uk/10261/","Bailey, G.; Petraglia, M.D.; Rose, J.I.","September 2009","This chapter provides a critical assessment of environment, landscape and resources in the Red Sea region over the past five million years in relation to archaeological evidence of hominin settlement, and of current hypotheses about the role of the region as a pathway or obstacle to population dispersals between Africa and Asia and the possible significance of coastal colonization. The discussion assesses the impact of factors such as topography and the distribution of resources on land and on the seacoast, taking account of geographical variation and changes in geology, sea levels and palaeoclimate. The merits of northern and southern routes of movement at either end of the Red Sea are compared. All the evidence indicates that there has been no land connection at the southern end since the beginning of the Pliocene period, but that short sea crossings would have been possible at lowest sea-level stands with little or no technical aids. More important than the possibilities of crossing the southern channel is the nature of the resources available in the adjacent coastal zones. There were many climatic episodes wetter than today, and during these periods water draining from the Arabian escarpment provided productive conditions for large mammals and human populations in coastal regions and eastwards into the desert. During drier episodes the coastal region would have provided important refugia both in upland areas and on the emerged shelves exposed by lowered sea level, especially in the southern sector and on both sides of the Red Sea. Marine resources may have offered an added advantage in coastal areas, but evidence for their exploitation is very limited, and their role has been over-exaggerated in hypotheses of coastal colonization.","Marine","University of York"
"Penance, Murder, and the Sanctity of Close Kinship in Early Medieval England and Francia.","https://eprints.whiterose.ac.uk/202726/","Traves, Alex William","June 2023","None","Ai","University of York"
"Classical music after #MeToo : Is music higher education a ‘conducive context’ for sexual misconduct?","https://eprints.whiterose.ac.uk/195728/","Bull, Anna Louise; Reitsamer, Rosa; Prokop, Rainer","November 2022","This chapter explores sexual misconduct in higher music education institutions in the UK in the context of the neoliberal marketisation of higher education. It focuses on classical music, as this genre historically and today is dominant in higher music education. It draws on Liz Kelly’s theorisation of the ‘conducive context’ to examine factors that create a context that enables sexual misconduct and harassment to occur in classical music higher education, most notably institutionalised power and authority, gendered power relations, and limited external challenges to institutionalised authority. After outlining ways forward for institutions in addressing this issue, the argument is made that the theorisation of the ‘conducive context’ allows similarities and patterns to become visible across sites where sexual misconduct occurs, against arguments for classical music’s exceptionalism.","Ai","University of York"
"Is the Pope Catholic? : Religious Fictionalism and the Hazards of Belief.","https://eprints.whiterose.ac.uk/196883/","Leng, Mary; Joyce, Richard; Brock, Stuart","September 2023","None","Ai","University of York"
"A Deep Learning-enhanced Digital Twin Framework for Improving Safety and Reliability in Human-Robot Collaborative Manufacturing.","https://eprints.whiterose.ac.uk/201586/","Wang, Shenglin; Zhang, Jingqiong; Wang, Peng","June 2023","None","Ai","University of York"
"A Violent Dream : Importing the ‘Australian Solution’ to the United Kingdom.","https://eprints.whiterose.ac.uk/199795/","Bhatia, Monish; Poynting, Scott; Bhatia, Monish; Poynting, Scott; Tufail, Waqas","May 2023","In March 2023 British Prime Minister Rishi Sunak addressed a press conference, standing before a podium emblazoned with the red-background slogan, ‘Stop the Boats’. He was setting out his party’s list of priorities in advance of the 2024 election and ‘to stop small boats’ (of asylum-seekers crossing the English Channel) was fifth on the list, in a nation beset by economic woes, health-care crisis and Brexit backwash. For Australian viewers, this was déjà vu. From 2018, a brushed metal trophy in the form of a silhouette of an Asian fishing boat (dis)graced a desk in the office of then Australian Prime Minister (and sometime Immigration Minister) Scott Morrison. An inscription on its hull infamously boasted, ‘I stopped these’, referring to the so-called ‘suspected illegal entry vessels’ of asylum-seekers that the ideologues of xenophobia just called ‘the boats’. In all the talk of ‘turning back the boats’ from Australia and the United Kingdom, there is not much focus on the actual people in them. This is deliberate and consequential. The Howard government developed this approach at around the time of the ‘Tampa Crisis’ in 2001 and the Australian resort to what became known as ‘the Pacific Solution’. In this chapter, we argue that Australia’s ‘Pacific Solution’, along with Britain’s current ‘Australian Solution’, as it might be called, constitute state violence deliberately designed to harm asylum seekers, mostly unlawfully and certainly without regard for international law, to deter them from exercising their rights to claim asylum. The respective state policies and their implementation are a cynical deterrent to irregular maritime arrivals, structured in racism, without respect for the humanity of the victims or the international humanitarian principles to which both the nations are professedly committed. They are instituted in response to populist panic over (certain, racialised) asylum seekers that is marketed by mass media and manipulated irresponsibly for political gain.","Ai","University of York"
"Introduction for Racism, Violence and Harm: Ideology, Media and Resistance.","https://eprints.whiterose.ac.uk/199796/","Bhatia, Monish; Tufail, Waqas; Poynting, Scott; Bhatia, Monish; Poynting, Scott; Tufail, Waqas","May 2023","None","Ai","University of York"
"Teacher personality domains and facets : Their unique associations with student-ratings of teaching quality and teacher enthusiasm.","https://eprints.whiterose.ac.uk/202902/","Burić, Irena; Butkovic, Ana; Kim, Lisa","August 2023","Background Previous research on the relationship between teacher personality and teaching performance yielded mixed results and typically considered only the broad personality domains while neglecting the narrower personality facets that constitute the domains. Aim The aim of this study was to examine the incremental value of teacher Big Five personality facets in explaining student-ratings of teaching quality and teacher enthusiasm. Samples In total, 1067 teachers and 18,814 of their students from 73 secondary schools in Croatia participated in the study. Method Teachers self-reported their personality whereas students rated the teaching quality and displayed enthusiasm of their teachers. Each teacher was rated by one class of students. Results The bifactor-(S-1) multilevel structural equation models for each Big Five personality domain showed that both the general reference factor and the specific factors explained the variance in student-ratings of teaching quality and teacher enthusiasm. Conclusions A more fine-grained approach to examining the effects of teacher personality at different levels of hierarchy might be helpful for identifying specific parts of teacher personality with the greatest explanatory power in predicting teaching performance.","Ai","University of York"
"Ethanol, not Water, Should Be Used as the Dispersant When Measuring Microplastic Particle Size Distribution by Laser Diffraction.","https://eprints.whiterose.ac.uk/202157/","Fang, Zheng; Sallach, Brett; Hodson, Mark Edward","August 2023","Size distribution is a crucial characteristic of microplastics (MPs). A typical method for measuring this property is wet laser diffraction. However, when measuring size distributions of MPs, despite it being a poor dispersant for many MPs, water is commonly selected, potentially limiting the reliability of reported measurements. To evaluate dispersant suitability, different aqueous concentrations of ethanol (0, 10, 20, 30, 40, 50, 75, 100 wt%) and aqueous solutions of 0.001 wt% Triton X-100 and a mixture comprising 10 wt% sodium pyrophosphate and 10 wt% methanol were used as dispersants in a laser granulometer (Mastersizer 2000) to determine particle size distributions (PSDs) of granular polyethene MP35, MP125 and MP500 particles (nominally described as < 35, < 125 and, < 500 μm in size). The reliability of the reported PSDs depended on the dispersant used and size of primary MPs. With increasing ethanol concentrations, PSD curves of MP35 particles shifted from multi-modal to mono-modal distributions. The measured size distribution reduced from 1588.7 - 4.5 μm in water to 39.9 - 0.1 μm in 100 wt% ethanol. Generally, as ethanol concentration increased uncertainty associated with the PSD parameters decreased. Although Triton X-100 and the mixed solution also showed better dispersion than water, their measured sizes and COV (%) were notably larger than those for 100 wt% ethanol. Similar trends were observed for larger-sized MP125 and MP500 particles, but differences in PSD curves, PSD parameters, and COV (%) among dispersants were less pronounced. In all dispersants, the volume weighted mean diameters (VWMD) in 100 wt% ethanol (MP35: 14.1 μm, MP125: 102.5 μm, MP500: 300.0 μm) were smallest and close to microscopy results (MP35: 14.6 μm, MP125: 109.0 μm, MP500: 310.6 μm). Therefore, for accurate determinations of the PSDs of MP by wet laser diffraction, ethanol rather than water should be used.","Ai","University of York"
